id_festival,envergure_territoriale_festival,code_insee_commune_festival,adresse_postale_festival,complement_adresse_festival,geocodage_xy_festival,latitude_festival,longitude_festival,id_commune,GeoPoint_festival
300,Départementale,12143,,Adresse administrative : Choral event 74 Traverse de la Morne 83860,"43.7281707219, 3.01706208309",43.7281707219,3.01706208309,4139,POINT(3.01706208309 43.7281707219)
3354,,12145,,Complexe de la Maladrerie,"44.0976252203, 3.11705384129",44.0976252203,3.11705384129,4141,POINT(3.11705384129 44.0976252203)
3511,,12145,2 Rue Pasteur,,"44.0976252203, 3.11705384129",44.0976252203,3.11705384129,4141,POINT(3.11705384129 44.0976252203)
5451,,12145,16A Boulevard De L'ayrolle,,"44.0976252203, 3.11705384129",44.0976252203,3.11705384129,4141,POINT(3.11705384129 44.0976252203)
6261,,12145,8 Place du Mandarous,,"44.0976252203, 3.11705384129",44.0976252203,3.11705384129,4141,POINT(3.11705384129 44.0976252203)
4031,,12157,40 Chemin Du Roc Al Duc,,"44.394981764, 2.72127812252",44.394981764,2.72127812252,4153,POINT(2.72127812252 44.394981764)
6014,,1216,622 Montée de Saint martin,,"45.7444141403, 5.53602066955",45.7444141403,5.53602066955,187,POINT(5.53602066955 45.7444141403)
5112,,12167,,Camping des étoiles,"44.211295506, 1.96305922109",44.211295506,1.96305922109,4163,POINT(1.96305922109 44.211295506)
6270,,12167,1 Hameau Sourbins,,"44.211295506, 1.96305922109",44.211295506,1.96305922109,4163,POINT(1.96305922109 44.211295506)
4227,,12168,1 place du claux,,"44.0206117427, 3.28565334346",44.0206117427,3.28565334346,4164,POINT(3.28565334346 44.0206117427)
2117,,12185,/ Place de la  Mairie,Mairie,"44.277717255, 2.70931526263",44.277717255,2.70931526263,4180,POINT(2.70931526263 44.277717255)
5140,,12198,2 Route Du Foirail,,"44.3085754076, 2.22948755681",44.3085754076,2.22948755681,4192,POINT(2.22948755681 44.3085754076)
4060,,12202,37 Avenue Tarayre,,"44.3582426254, 2.5672793892",44.3582426254,2.5672793892,4196,POINT(2.5672793892 44.3582426254)
5829,,12202,1200 Place Eugene Raynaldy,,"44.3582426254, 2.5672793892",44.3582426254,2.5672793892,4196,POINT(2.5672793892 44.3582426254)
612,Intercommunale,12212,,Différents lieux :  Jardins caché de nant Jardins privés sous les noyers Abbatiale st pierre Eglise Cour médiévale Gare de st eulalie de Cernon,"43.9061421509, 3.10001497795",43.9061421509,3.10001497795,4206,POINT(3.10001497795 43.9061421509)
525,Intercommunale,12214,7 Route Du Moulin,,"44.5918935634, 2.94672559934",44.5918935634,2.94672559934,4208,POINT(2.94672559934 44.5918935634)
7034,,12214,,Différents lieux : Berges du Lot  Vieux Palais Foirail Musée du Scaphandre  Salle des fêtes cinéma LE REX à Espalion,"44.5918935634, 2.94672559934",44.5918935634,2.94672559934,4208,POINT(2.94672559934 44.5918935634)
1113,Intercommunale,12223,1 Place des Tilleuls,Mairie D'argences-En-Aubrac,"44.8003905234, 2.7434750028",44.8003905234,2.7434750028,4216,POINT(2.7434750028 44.8003905234)
2169,,12223,Place des Tilleuls,,"44.8003905234, 2.7434750028",44.8003905234,2.7434750028,4216,POINT(2.7434750028 44.8003905234)
4610,,12224,2 Rue rue du cours,centre social (siège),"44.4732674724, 2.98156818185",44.4732674724,2.98156818185,4217,POINT(2.98156818185 44.4732674724)
3246,,12262,Place Aux Arcades,Espace Lapérouse,"44.2478234048, 2.31504773118",44.2478234048,2.31504773118,4254,POINT(2.31504773118 44.2478234048)
4630,,12262,Boulevard Lamerette,,"44.2478234048, 2.31504773118",44.2478234048,2.31504773118,4254,POINT(2.31504773118 44.2478234048)
4994,,12262,Boulevard Lamerette,Espace Lapérouse,"44.2478234048, 2.31504773118",44.2478234048,2.31504773118,4254,POINT(2.31504773118 44.2478234048)
7048,,12264,,Parc De La Doline,"44.4232783345, 2.6111835082",44.4232783345,2.6111835082,4256,POINT(2.6111835082 44.4232783345)
1548,Régionale,12274,1 Avenue Pons De Léras,Le Borg,"43.8251925157, 2.95288652879",43.8251925157,2.95288652879,4265,POINT(2.95288652879 43.8251925157)
6709,,12281,44 Rue Rue César de Pomairols,Eglise Saint-Michel,"44.380429669, 1.99865710824",44.380429669,1.99865710824,4271,POINT(1.99865710824 44.380429669)
4655,,12300,Chemin 13 Pierres,,"44.3499160171, 2.03103287572",44.3499160171,2.03103287572,4289,POINT(2.03103287572 44.3499160171)
6984,,1240,,Auditorium de Perronas,"46.2565319445, 5.53958933702",46.2565319445,5.53958933702,204,POINT(5.53958933702 46.2565319445)
607,Intercommunale,1244,,Espace Vaugelas,"45.9060530318, 5.20404833653",45.9060530318,5.20404833653,208,POINT(5.20404833653 45.9060530318)
5277,,1244,1 place Lieutenant Giraud,Cinéma l'Horloge,"45.9060530318, 5.20404833653",45.9060530318,5.20404833653,208,POINT(5.20404833653 45.9060530318)
6434,,1244,1 place Lieutenant Giraud,Cinéma l'Horloge,"45.9060530318, 5.20404833653",45.9060530318,5.20404833653,208,POINT(5.20404833653 45.9060530318)
1228,Intercommunale,1249,,Meribel,"45.8442099203, 4.94106746787",45.8442099203,4.94106746787,213,POINT(4.94106746787 45.8442099203)
4218,,1249,,Esplanade de la Madone,"45.8442099203, 4.94106746787",45.8442099203,4.94106746787,213,POINT(4.94106746787 45.8442099203)
463,Intercommunale,1266,,ferme du sougey,"46.3252811442, 5.11295966315",46.3252811442,5.11295966315,227,POINT(5.11295966315 46.3252811442)
1211,Intercommunale,1269,,Parc espace 3 lacs,"46.1537845403, 5.61352793799",46.1537845403,5.61352793799,230,POINT(5.61352793799 46.1537845403)
769,Intercommunale,1281,,En ligne sur http://www.ornex.fr,"46.2774557513, 6.09454723599",46.2774557513,6.09454723599,239,POINT(6.09454723599 46.2774557513)
2108,,1283,Parc René Nicod,,"46.2605435859, 5.65344320923",46.2605435859,5.65344320923,241,POINT(5.65344320923 46.2605435859)
3208,,1283,,Esplanade Grande Vapeur,"46.2605435859, 5.65344320923",46.2605435859,5.65344320923,241,POINT(5.65344320923 46.2605435859)
85,Communale,13001,9 Avenue Paul cézanne,,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
163,Départementale,13001,,Centre ville et alentours - Plusieurs voies,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
313,Départementale,13001,1 Place John rewald,Cité du livre,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
323,Départementale,13001,1 Place Victor schoelcher,Patio du bois de l'aune,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
611,Intercommunale,13001,11 Rue Les allumettes,Amphithéâtre de la verrière,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
679,Intercommunale,13001,1 Place Victor schoelcher,,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
1193,Intercommunale,13001,Chemin Du coton rouge,Les arcades,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
1280,Internationale,13001,Place Des martyrs de la résistance,Palais de l'ancien archevêché,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
1361,Internationale,13001,Place Des martyrs de la résistance,Palais de l'ancien archevêché,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
1397,Nationale,13001,8 bis Avenue Jules ferry,"Oustau de prouvènço, parc jourdan","43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
1437,Régionale,13001,300 Avenue Guiseppe verdi,Office du tourisme - les allées provençales,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
1585,Régionale,13001,380 Avenue Mozart,,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
1932,,13001,1 Avenue Marcel Pagnol,Fondation Vasarély,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
2319,,13001,950 Avenue Léonard de Vinci,Salle polyvalente de la Duranne,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
2482,,13001,380 Avenue Max Juvenal,,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
2624,,13001,52 rue Cardinale,Hôtel de Gallifet,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
2625,,13001,13 rue de la Molle,Pavillon de Vendôme,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
2789,,13001,300 Avenue Giuseppe verdi,Association des jumelages office de tourisme,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
3105,,13001,,Palais de l'ancien Archevéché,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
3106,,13001,1 place John Rewald,,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
3108,,13001,,,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
3270,,13001,Place Des martyrs de la résistance,Palais de l'ancien archevêché,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
3271,,13001,,,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
3272,,13001,Rue Des allumettes,Cité du livre,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
3590,,13001,,Les Arcades – chemin du Coton Rouge,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
3918,,13001,28 Avenue Marcel pagnol,,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
3937,,13001,4181 Route De galice,La molière,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
4110,,13001,380 Esplanade Mozart,,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
4478,,13001,9 Avenue Henri pontier,Atelier de la langue française,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
5366,,13001,Place Romée de Villeneuve,Maison de la vie associative - Le Ligourès,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
5538,,13001,Parc du Château,Théâtre Verdure,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
6009,,13001,,,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
6173,,13001,9 Avenue Henri pontier,Villa acantha,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
6174,,13001,1 Place Victor schoelcher,Compagnie trafic d'arts ii le patio,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
6206,,13001,,,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
6902,,13001,,,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
7125,,13001,16 Place Romée de villeneuve,Association osmose - développement et culture maison de la vie associative - le ligoures,"43.5360708378, 5.39857444582",43.5360708378,5.39857444582,4294,POINT(5.39857444582 43.5360708378)
1058,Intercommunale,13002,Montée Trinière,Théâtre de nature,"43.3533145712, 5.51134767187",43.3533145712,5.51134767187,4295,POINT(5.51134767187 43.3533145712)
1063,Intercommunale,13002,Montée Trinière,,"43.3533145712, 5.51134767187",43.3533145712,5.51134767187,4295,POINT(5.51134767187 43.3533145712)
1707,Régionale,13002,Avenue Du général de gaulle,Usine électrique,"43.3533145712, 5.51134767187",43.3533145712,5.51134767187,4295,POINT(5.51134767187 43.3533145712)
5925,,13002,32 Rue Fernand rambert,,"43.3533145712, 5.51134767187",43.3533145712,5.51134767187,4295,POINT(5.51134767187 43.3533145712)
108,Communale,13004,Place De la république,Mairie,"43.5468692378, 4.66215642574",43.5468692378,4.66215642574,4297,POINT(4.66215642574 43.5468692378)
428,Départementale,13004,3 Boulevard Des lices,,"43.5468692378, 4.66215642574",43.5468692378,4.66215642574,4297,POINT(4.66215642574 43.5468692378)
449,Communale,13004,66 Rue Du 4 septembre,Théâtre antique,"43.5468692378, 4.66215642574",43.5468692378,4.66215642574,4297,POINT(4.66215642574 43.5468692378)
460,Intercommunale,13004,66 Rue Du 4 septembre,,"43.5468692378, 4.66215642574",43.5468692378,4.66215642574,4297,POINT(4.66215642574 43.5468692378)
1059,Intercommunale,13004,60 Rue De chartrouse,,"43.5468692378, 4.66215642574",43.5468692378,4.66215642574,4297,POINT(4.66215642574 43.5468692378)
1245,Internationale,13004,,,"43.5468692378, 4.66215642574",43.5468692378,4.66215642574,4297,POINT(4.66215642574 43.5468692378)
1268,Internationale,13004,34 Rue Du docteur fanton,BP 30096,"43.5468692378, 4.66215642574",43.5468692378,4.66215642574,4297,POINT(4.66215642574 43.5468692378)
1298,Internationale,13004,34 Rue Du docteur fanton,,"43.5468692378, 4.66215642574",43.5468692378,4.66215642574,4297,POINT(4.66215642574 43.5468692378)
1494,Régionale,13004,Avenue Herriot,Boulodrome daillan,"43.5468692378, 4.66215642574",43.5468692378,4.66215642574,4297,POINT(4.66215642574 43.5468692378)
1566,Régionale,13004,Avenue Herriot,Boulodrome daillan,"43.5468692378, 4.66215642574",43.5468692378,4.66215642574,4297,POINT(4.66215642574 43.5468692378)
1830,,13004,,,"43.5468692378, 4.66215642574",43.5468692378,4.66215642574,4297,POINT(4.66215642574 43.5468692378)
1898,,13004,,Direction de la culture ville d'arles - hôtel de ville,"43.5468692378, 4.66215642574",43.5468692378,4.66215642574,4297,POINT(4.66215642574 43.5468692378)
1938,,13004,1 Place Du docteur félix rey,Citl- espace van gogh,"43.5468692378, 4.66215642574",43.5468692378,4.66215642574,4297,POINT(4.66215642574 43.5468692378)
2826,,13004,,,"43.5468692378, 4.66215642574",43.5468692378,4.66215642574,4297,POINT(4.66215642574 43.5468692378)
2882,,13004,34 Rue Du docteur fanton,Rencontres de la photographie,"43.5468692378, 4.66215642574",43.5468692378,4.66215642574,4297,POINT(4.66215642574 43.5468692378)
3748,,13004,,Centre ville d'arles 13200 arles,"43.5468692378, 4.66215642574",43.5468692378,4.66215642574,4297,POINT(4.66215642574 43.5468692378)
4667,,13004,7 Avenue Sadi carnot,Association andromède,"43.5468692378, 4.66215642574",43.5468692378,4.66215642574,4297,POINT(4.66215642574 43.5468692378)
4896,,13004,,,"43.5468692378, 4.66215642574",43.5468692378,4.66215642574,4297,POINT(4.66215642574 43.5468692378)
4967,,13004,,,"43.5468692378, 4.66215642574",43.5468692378,4.66215642574,4297,POINT(4.66215642574 43.5468692378)
5702,,13004,,,"43.5468692378, 4.66215642574",43.5468692378,4.66215642574,4297,POINT(4.66215642574 43.5468692378)
5868,,13004,,,"43.5468692378, 4.66215642574",43.5468692378,4.66215642574,4297,POINT(4.66215642574 43.5468692378)
5929,,13004,Place Nina berberova,Association du méjan,"43.5468692378, 4.66215642574",43.5468692378,4.66215642574,4297,POINT(4.66215642574 43.5468692378)
6011,,13004,,,"43.5468692378, 4.66215642574",43.5468692378,4.66215642574,4297,POINT(4.66215642574 43.5468692378)
6158,,13004,,,"43.5468692378, 4.66215642574",43.5468692378,4.66215642574,4297,POINT(4.66215642574 43.5468692378)
6320,,13004,,,"43.5468692378, 4.66215642574",43.5468692378,4.66215642574,4297,POINT(4.66215642574 43.5468692378)
7102,,13004,1 Place Jean-baptiste massillon,,"43.5468692378, 4.66215642574",43.5468692378,4.66215642574,4297,POINT(4.66215642574 43.5468692378)
7110,,13004,,,"43.5468692378, 4.66215642574",43.5468692378,4.66215642574,4297,POINT(4.66215642574 43.5468692378)
1259,Internationale,13005,Esplanade De gaulle,Centre-ville,"43.2934843764, 5.56331273477",43.2934843764,5.56331273477,4298,POINT(5.56331273477 43.2934843764)
1899,,13005,,,"43.2934843764, 5.56331273477",43.2934843764,5.56331273477,4298,POINT(5.56331273477 43.2934843764)
2900,,13005,,"Aubagne Ville Lecture, Hôtel de Ville","43.2934843764, 5.56331273477",43.2934843764,5.56331273477,4298,POINT(5.56331273477 43.2934843764)
2995,,13005,63 Chemin De la vallée,,"43.2934843764, 5.56331273477",43.2934843764,5.56331273477,4298,POINT(5.56331273477 43.2934843764)
3015,,13005,,,"43.2934843764, 5.56331273477",43.2934843764,5.56331273477,4298,POINT(5.56331273477 43.2934843764)
7068,,13005,20-164 Avenue Antide boyer,Espace des libertés,"43.2934843764, 5.56331273477",43.2934843764,5.56331273477,4298,POINT(5.56331273477 43.2934843764)
7168,,13005,,Parc jean moulin,"43.2934843764, 5.56331273477",43.2934843764,5.56331273477,4298,POINT(5.56331273477 43.2934843764)
3066,,13007,1 Rue Marius pascau,Salle des fêtes,"43.3607946934, 5.6583901873",43.3607946934,5.6583901873,4300,POINT(5.6583901873 43.3607946934)
3068,,13014,,,"43.5036442498, 5.1606136975",43.5036442498,5.1606136975,4307,POINT(5.1606136975 43.5036442498)
2924,,13015,,,"43.4472296617, 5.41237056144",43.4472296617,5.41237056144,4308,POINT(5.41237056144 43.4472296617)
320,Départementale,13019,8493 Avenue René cassin,La trebillane,"43.4496421919, 5.34976663984",43.4496421919,5.34976663984,4312,POINT(5.34976663984 43.4496421919)
2906,,13021,5 Impasse Bocoumajour,,"43.3427663021, 5.15373765817",43.3427663021,5.15373765817,4314,POINT(5.15373765817 43.3427663021)
6013,,13021,,,"43.3427663021, 5.15373765817",43.3427663021,5.15373765817,4314,POINT(5.15373765817 43.3427663021)
6135,,13021,,,"43.3427663021, 5.15373765817",43.3427663021,5.15373765817,4314,POINT(5.15373765817 43.3427663021)
6932,,13021,,,"43.3427663021, 5.15373765817",43.3427663021,5.15373765817,4314,POINT(5.15373765817 43.3427663021)
2897,,13022,,,"43.2230470065, 5.55117810991",43.2230470065,5.55117810991,4315,POINT(5.55117810991 43.2230470065)
7122,,13023,,,"43.2238501508, 5.63636473345",43.2238501508,5.63636473345,4316,POINT(5.63636473345 43.2238501508)
2775,,13024,,,"43.721111879, 5.24576645287",43.721111879,5.24576645287,4317,POINT(5.24576645287 43.721111879)
6161,,13025,,,"43.4912659702, 5.56821681952",43.4912659702,5.56821681952,4318,POINT(5.56821681952 43.4912659702)
3899,,13027,,,"43.8824707581, 4.83990004648",43.8824707581,4.83990004648,4320,POINT(4.83990004648 43.8824707581)
1264,Internationale,13028,Place Evariste gras,Maison des associations,"43.1926410861, 5.61318955778",43.1926410861,5.61318955778,4321,POINT(5.61318955778 43.1926410861)
1912,,13028,,,"43.1926410861, 5.61318955778",43.1926410861,5.61318955778,4321,POINT(5.61318955778 43.1926410861)
4961,,13028,,,"43.1926410861, 5.61318955778",43.1926410861,5.61318955778,4321,POINT(5.61318955778 43.1926410861)
6044,,13028,,,"43.1926410861, 5.61318955778",43.1926410861,5.61318955778,4321,POINT(5.61318955778 43.1926410861)
